Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP04393P,Pune,Shanghai,Sea,Electronics,4393.0,25.3,8324.0,40FT,99.27,Normal,Carrier_D,19.0,96444.0
SHP04394B,Bengaluru,Jebel Ali,Sea,General Merchandise,4394.0,2.51,1066.0,40FT_HC,105.95,Peak,Carrier_D,3.0,59325.0
SHP04395B,Bengaluru,Rotterdam,Sea,Textiles,4395.0,13.27,1194.0,AIR_CARGO,76.13,Normal,Carrier_A,4.0,34667.0
SHP04396D,Delhi,London,Air,Pharmaceuticals,4396.0,2.76,2332.0,LCL,85.33,Peak,Carrier_E,5.0,115291.0
SHP04397D,Delhi,Colombo,Sea,Furniture,4397.0,6.58,4545.0,20FT,114.42,Normal,Carrier_A,8.0,65572.0
SHP04398C,Chennai,Dubai,Sea,Chemicals,4398.0,20.44,5502.0,LCL,85.47,Normal,Carrier_E,8.0,52297.0
SHP04399P,Pune,Hamburg,Sea,Automotive Parts,4399.0,11.14,6473.0,LCL,106.09,Normal,Carrier_B,14.0,78857.0
SHP04400A,Mumbai,New York,Sea,Textiles,4400.0,8.5,11911.0,LCL,95.37,Normal,Carrier_C,17.0,97502.0
SHP04401C,Chennai,Hamburg,Sea,Furniture,4401.0,15.09,4930.0,AIR_CARGO,79.89,Peak,Carrier_D,14.0,70178.0
SHP04402A,Mumbai,Singapore,Sea,Pharmaceuticals,4402.0,5.13,3292.0,40FT,100.74,Off_Peak,Carrier_A,10.0,46971.0
SHP04403K,Kolkata,Jebel Ali,Sea,Automotive Parts,4403.0,12.28,7115.0,40FT_HC,113.65,Off_Peak,Carrier_A,13.0,87822.0
SHP04404B,Bengaluru,Singapore,Sea,Pharmaceuticals,4404.0,5.52,2974.0,AIR_CARGO,110.47,Peak,Carrier_B,11.0,74057.0
SHP04405B,Bengaluru,Hamburg,Road,Automotive Parts,4405.0,12.85,11316.0,AIR_CARGO,102.61,Normal,Carrier_E,27.0,145480.0
SHP04406P,Pune,New York,Air,Chemicals,4406.0,2.98,3481.0,40FT_HC,95.49,Normal,Carrier_D,8.0,144119.0
SHP04407D,Delhi,Singapore,Road,Chemicals,4407.0,10.73,11884.0,LCL,87.77,Normal,Carrier_C,24.0,116592.0
SHP04408D,Delhi,Rotterdam,Sea,Electronics,4408.0,2.34,5315.0,20FT,89.28,Peak,Carrier_E,12.0,54437.0
SHP04409K,Kolkata,Singapore,Sea,Electronics,4409.0,0.5,9846.0,LCL,88.85,Peak,Carrier_E,23.0,79145.0
SHP04410H,Hyderabad,New York,Sea,Textiles,4410.0,0.5,7955.0,LCL,111.88,Off_Peak,Carrier_D,14.0,80982.0
SHP04411H,Hyderabad,Singapore,Sea,Chemicals,4411.0,13.64,11235.0,40FT,83.45,Off_Peak,Carrier_C,22.0,71778.0
SHP04412P,Pune,Colombo,Sea,General Merchandise,4412.0,4.16,7692.0,LCL,90.12,Normal,Carrier_D,18.0,65163.0
SHP04413H,Hyderabad,Los Angeles,Sea,Pharmaceuticals,4413.0,6.61,7184.0,20FT,92.28,Off_Peak,Carrier_D,17.0,223117.0
SHP04414B,Bengaluru,London,Sea,Pharmaceuticals,4414.0,5.21,8008.0,AIR_CARGO,91.36,Normal,Carrier_A,16.0,66304.0
SHP04415C,Chennai,Hamburg,Sea,Pharmaceuticals,4415.0,8.38,9544.0,LCL,75.17,Peak,Carrier_C,22.0,58948.0
SHP04416H,Hyderabad,Colombo,Sea,Textiles,4416.0,5.25,10837.0,AIR_CARGO,85.84,Normal,Carrier_E,22.0,67990.0
SHP04417M,Mumbai,London,Sea,Pharmaceuticals,4417.0,7.63,3568.0,40FT,94.94,Peak,Carrier_D,9.0,57891.0
SHP04418P,Pune,Los Angeles,Sea,Machinery,4418.0,8.75,2810.0,20FT,105.42,Normal,Carrier_B,9.0,57377.0
SHP04419K,Kolkata,Colombo,Sea,Automotive Parts,4419.0,6.07,895.0,40FT_HC,97.78,Off_Peak,Carrier_C,4.0,36677.0
SHP04420H,Hyderabad,Dubai,Sea,Pharmaceuticals,4420.0,10.85,4756.0,40FT_HC,90.39,Normal,Carrier_B,11.0,52373.0
SHP04421M,Mumbai,Colombo,Sea,Furniture,4421.0,11.94,10231.0,40FT,101.61,Normal,Carrier_E,19.0,91692.0
SHP04422H,Hyderabad,Rotterdam,Sea,Automotive Parts,4422.0,0.5,1303.0,20FT,101.64,Normal,Carrier_C,10.0,36648.0
SHP04423C,Chennai,New York,Sea,Electronics,4423.0,8.15,6693.0,AIR_CARGO,84.92,Normal,Carrier_A,13.0,57657.0
SHP04424C,Chennai,Hamburg,Air,Pharmaceuticals,4424.0,14.35,8490.0,40FT,79.15,Normal,Carrier_C,19.0,221190.0
SHP04425H,Hyderabad,Jebel Ali,Sea,Furniture,4425.0,9.63,10124.0,LCL,107.13,Normal,Carrier_E,24.0,102758.0
SHP04426P,Pune,London,Sea,General Merchandise,4426.0,6.49,7209.0,AIR_CARGO,96.19,Normal,Carrier_A,12.0,69267.0
SHP04427P,Pune,Singapore,Sea,Furniture,4427.0,0.5,2643.0,LCL,82.06,Off_Peak,Carrier_E,8.0,23603.0
SHP04428M,Mumbai,Hamburg,Sea,Chemicals,4428.0,11.42,11592.0,LCL,85.48,Normal,Carrier_C,23.0,72576.0
SHP04429K,Kolkata,Jebel Ali,Sea,Chemicals,4429.0,5.4,1588.0,AIR_CARGO,105.66,Normal,Carrier_E,8.0,52703.0
SHP04430M,Mumbai,Los Angeles,Sea,Electronics,4430.0,0.5,9343.0,LCL,101.13,Normal,Carrier_C,17.0,246491.0
SHP04431K,Kolkata,Colombo,Air,Machinery,4431.0,10.52,1495.0,40FT_HC,112.81,Peak,Carrier_A,3.0,182526.0
SHP04432H,Hyderabad,Jebel Ali,Sea,Textiles,4432.0,11.64,2149.0,AIR_CARGO,93.6,Normal,Carrier_C,6.0,43128.0
SHP04433K,Kolkata,Dubai,Sea,Textiles,4433.0,0.5,10829.0,40FT,77.09,Peak,Carrier_E,21.0,71589.0
SHP04434D,Delhi,Hamburg,Road,General Merchandise,4434.0,0.5,9160.0,40FT_HC,103.02,Normal,Carrier_E,18.0,123796.0
SHP04435B,Bengaluru,Hamburg,Sea,Electronics,4435.0,6.02,4703.0,40FT,85.2,Normal,Carrier_E,15.0,56637.0
SHP04436A,Mumbai,Hamburg,Sea,Electronics,4436.0,5.35,7845.0,20FT,87.95,Normal,Carrier_B,17.0,68221.0
SHP04437B,Bengaluru,New York,Sea,Machinery,4437.0,5.11,5758.0,40FT,82.87,Normal,Carrier_B,11.0,51594.0
SHP04438C,Chennai,Los Angeles,Sea,Pharmaceuticals,4438.0,12.63,1265.0,AIR_CARGO,87.36,Normal,Carrier_B,4.0,131546.0
SHP04439D,Delhi,New York,Road,Textiles,4439.0,7.09,8793.0,40FT,108.18,Peak,Carrier_D,19.0,159294.0
SHP04440B,Bengaluru,Hamburg,Sea,Pharmaceuticals,4440.0,5.18,9277.0,20FT,98.07,Normal,Carrier_C,20.0,78733.0
SHP04441H,Hyderabad,Dubai,Road,Electronics,4441.0,0.5,10647.0,LCL,79.37,Off_Peak,Carrier_B,20.0,77575.0
SHP04442K,Kolkata,Singapore,Air,Pharmaceuticals,4442.0,7.32,6717.0,AIR_CARGO,98.46,Peak,Carrier_E,11.0,248313.0
SHP04443K,Kolkata,Dubai,Sea,Chemicals,4443.0,16.35,8241.0,40FT_HC,100.34,Normal,Carrier_E,17.0,88464.0
SHP04444M,Mumbai,London,Sea,General Merchandise,4444.0,14.79,5538.0,40FT_HC,110.39,Normal,Carrier_B,12.0,95421.0
SHP04445M,Mumbai,Los Angeles,Sea,Textiles,4445.0,4.0,4167.0,40FT,109.39,Normal,Carrier_B,8.0,68071.0
SHP04446P,Pune,Colombo,Road,Machinery,4446.0,2.55,5235.0,40FT_HC,77.52,Peak,Carrier_E,14.0,69833.0
SHP04447K,Kolkata,Hamburg,Sea,General Merchandise,4447.0,11.25,10985.0,20FT,109.67,Normal,Carrier_B,23.0,110401.0
SHP04448P,Pune,Jebel Ali,Air,Automotive Parts,4448.0,4.95,2388.0,40FT_HC,77.04,Normal,Carrier_D,7.0,88958.0
SHP04449H,Hyderabad,Singapore,Sea,Chemicals,4449.0,7.41,3358.0,40FT,81.16,Off_Peak,Carrier_D,7.0,44186.0
SHP04450K,Kolkata,Colombo,Air,Machinery,4450.0,23.17,7471.0,40FT_HC,79.46,Peak,Carrier_D,19.0,338253.0
SHP04451M,Mumbai,Shanghai,Sea,Furniture,4451.0,1.7,1837.0,LCL,82.27,Normal,Carrier_A,3.0,30446.0
SHP04452B,Bengaluru,Dubai,Sea,General Merchandise,4452.0,8.66,10756.0,LCL,107.13,Peak,Carrier_D,21.0,125425.0
SHP04453P,Pune,Singapore,Air,Electronics,4453.0,15.2,1043.0,40FT_HC,102.44,Normal,Carrier_E,3.0,170925.0
SHP04454P,Pune,Shanghai,Air,Automotive Parts,4454.0,13.29,9186.0,AIR_CARGO,102.48,Peak,Carrier_A,19.0,375899.0
SHP04455C,Chennai,New York,Road,Machinery,4455.0,9.58,4798.0,40FT_HC,111.89,Peak,Carrier_E,12.0,111250.0
SHP04456M,Mumbai,Shanghai,Sea,Electronics,4456.0,1.34,1088.0,LCL,90.67,Normal,Carrier_E,1.0,27656.0
SHP04457H,Hyderabad,Colombo,Air,Chemicals,4457.0,0.5,10194.0,LCL,75.13,Peak,Carrier_B,19.0,217067.0
SHP04458P,Pune,Los Angeles,Sea,Furniture,4458.0,1.11,7865.0,20FT,100.59,Normal,Carrier_C,17.0,75979.0
SHP04459B,Bengaluru,Dubai,Sea,Automotive Parts,4459.0,13.69,602.0,40FT,109.72,Off_Peak,Carrier_D,2.0,40161.0
SHP04460B,Bengaluru,Singapore,Sea,Textiles,4460.0,9.96,3577.0,20FT,114.05,Off_Peak,Carrier_C,8.0,50980.0
SHP04461B,Bengaluru,Shanghai,Sea,Furniture,4461.0,6.33,4549.0,AIR_CARGO,89.56,Peak,Carrier_C,11.0,61641.0
SHP04462D,Delhi,Dubai,Sea,Electronics,4462.0,0.54,4210.0,40FT,107.89,Normal,Carrier_B,8.0,66472.0
SHP04463D,Delhi,Singapore,Road,General Merchandise,4463.0,3.43,6231.0,40FT_HC,108.97,Normal,Carrier_C,14.0,97487.0
SHP04464A,Mumbai,Singapore,Sea,Pharmaceuticals,4464.0,14.61,6558.0,40FT_HC,80.78,Normal,Carrier_D,15.0,55652.0
SHP04465B,Bengaluru,Colombo,Air,Machinery,4465.0,9.97,5063.0,AIR_CARGO,100.26,Off_Peak,Carrier_A,11.0,198413.0
SHP04466P,Pune,Dubai,Sea,Automotive Parts,4466.0,6.41,4315.0,LCL,81.93,Normal,Carrier_E,13.0,47170.0
SHP04467H,Hyderabad,Colombo,Sea,Electronics,4467.0,9.97,6301.0,40FT_HC,92.87,Normal,Carrier_D,15.0,68549.0
SHP04468K,Kolkata,Shanghai,Sea,Textiles,4468.0,0.5,887.0,20FT,110.17,Normal,Carrier_B,4.0,41412.0
SHP04469H,Hyderabad,London,Road,Pharmaceuticals,4469.0,17.04,7920.0,LCL,106.58,Normal,Carrier_A,16.0,140954.0
SHP04470D,Delhi,Los Angeles,Sea,Machinery,4470.0,0.51,7469.0,40FT_HC,97.81,Normal,Carrier_B,19.0,106621.0
SHP04471M,Mumbai,London,Road,Machinery,4471.0,20.9,3711.0,LCL,107.35,Normal,Carrier_D,7.0,94742.0
SHP04472P,Pune,Rotterdam,Sea,Electronics,4472.0,0.5,2564.0,40FT,81.11,Peak,Carrier_E,6.0,39976.0
SHP04473A,Mumbai,Hamburg,Sea,Textiles,4473.0,0.5,1339.0,40FT_HC,82.8,Peak,Carrier_C,4.0,35006.0
SHP04474D,Delhi,London,Sea,Chemicals,4474.0,2.64,7254.0,40FT_HC,83.35,Peak,Carrier_C,16.0,67931.0
SHP04475K,Kolkata,New York,Air,Pharmaceuticals,4475.0,3.93,7042.0,LCL,106.04,Normal,Carrier_B,19.0,262834.0
SHP04476C,Chennai,Los Angeles,Sea,Chemicals,4476.0,2.58,6633.0,40FT,110.64,Normal,Carrier_A,15.0,82830.0
SHP04477A,Mumbai,Hamburg,Sea,Automotive Parts,4477.0,5.32,11835.0,20FT,97.51,Normal,Carrier_E,23.0,97474.0
SHP04478D,Delhi,Shanghai,Sea,Electronics,4478.0,11.6,6613.0,40FT,113.32,Normal,Carrier_B,14.0,96463.0
SHP04479H,Hyderabad,Colombo,Sea,Pharmaceuticals,4479.0,1.91,8801.0,20FT,104.12,Normal,Carrier_E,15.0,83372.0
SHP04480A,Mumbai,New York,Sea,Automotive Parts,4480.0,9.19,1799.0,AIR_CARGO,97.55,Normal,Carrier_B,5.0,45349.0
SHP04481P,Pune,Hamburg,Sea,Furniture,4481.0,12.56,3938.0,40FT,99.46,Off_Peak,Carrier_A,13.0,58421.0
SHP04482H,Hyderabad,Hamburg,Sea,Chemicals,4482.0,14.34,3668.0,20FT,108.98,Normal,Carrier_D,10.0,78888.0
SHP04483B,Bengaluru,Singapore,Sea,Furniture,4483.0,0.89,7124.0,LCL,78.61,Normal,Carrier_C,17.0,41248.0
SHP04484B,Bengaluru,Rotterdam,Sea,Furniture,4484.0,0.5,4304.0,20FT,81.72,Off_Peak,Carrier_E,12.0,30195.0
SHP04485B,Bengaluru,Colombo,Sea,Pharmaceuticals,4485.0,3.36,7872.0,AIR_CARGO,85.65,Peak,Carrier_E,15.0,71212.0
SHP04486A,Mumbai,Shanghai,Air,Machinery,4486.0,8.22,8436.0,20FT,110.79,Normal,Carrier_A,21.0,300350.0
SHP04487C,Chennai,Dubai,Sea,Automotive Parts,4487.0,4.5,887.0,40FT,112.8,Normal,Carrier_E,1.0,47331.0
SHP04488K,Kolkata,London,Sea,Furniture,4488.0,14.7,7857.0,20FT,89.25,Normal,Carrier_D,17.0,72154.0
SHP04489P,Pune,Los Angeles,Sea,Textiles,4489.0,10.87,1843.0,40FT,111.95,Peak,Carrier_D,1.0,213992.0
SHP04490A,Mumbai,Rotterdam,Sea,General Merchandise,4490.0,1.26,5849.0,AIR_CARGO,96.87,Normal,Carrier_A,9.0,60840.0
SHP04491M,Mumbai,Singapore,Sea,Chemicals,4491.0,8.71,8856.0,20FT,93.93,Peak,Carrier_B,20.0,89548.0
SHP04492P,Pune,Singapore,Air,Chemicals,4492.0,0.5,8588.0,20FT,108.31,Off_Peak,Carrier_B,16.0,249836.0
SHP04493H,Hyderabad,Hamburg,Sea,Textiles,4493.0,0.5,3948.0,AIR_CARGO,96.84,Normal,Carrier_E,12.0,52161.0
SHP04494H,Hyderabad,Jebel Ali,Air,Pharmaceuticals,4494.0,11.69,3632.0,20FT,93.18,Normal,Carrier_E,4.0,170036.0
SHP04495A,Mumbai,London,Air,Pharmaceuticals,4495.0,3.4,5563.0,40FT,75.64,Peak,Carrier_A,12.0,145051.0
SHP04496A,Mumbai,Rotterdam,Sea,Pharmaceuticals,4496.0,10.64,2670.0,40FT_HC,75.52,Normal,Carrier_D,4.0,38871.0
SHP04497K,Kolkata,Hamburg,Sea,Automotive Parts,4497.0,0.5,11709.0,40FT_HC,100.1,Normal,Carrier_A,23.0,99980.0
SHP04498C,Chennai,Rotterdam,Sea,Electronics,4498.0,7.13,4467.0,40FT,77.94,Normal,Carrier_B,13.0,43495.0
SHP04499A,Mumbai,New York,Sea,Furniture,4499.0,8.99,11114.0,20FT,104.48,Normal,Carrier_D,26.0,110379.0
SHP04500B,Bengaluru,Colombo,Sea,Machinery,4500.0,15.52,10945.0,40FT,99.89,Normal,Carrier_E,23.0,106031.0
SHP04501K,Kolkata,Los Angeles,Sea,General Merchandise,4501.0,0.5,4696.0,AIR_CARGO,93.31,Normal,Carrier_B,7.0,58317.0
SHP04502M,Mumbai,London,Sea,Electronics,4502.0,0.5,3422.0,40FT,103.39,Normal,Carrier_C,6.0,56694.0
SHP04503B,Bengaluru,Singapore,Sea,Electronics,4503.0,17.44,9365.0,40FT_HC,114.72,Peak,Carrier_B,19.0,142853.0
SHP04504M,Mumbai,Jebel Ali,Sea,Textiles,4504.0,3.81,3138.0,LCL,84.85,Normal,Carrier_D,6.0,47884.0
SHP04505D,Delhi,Shanghai,Sea,Automotive Parts,4505.0,4.45,6494.0,AIR_CARGO,97.28,Normal,Carrier_D,15.0,71841.0
SHP04506M,Mumbai,Dubai,Sea,Chemicals,4506.0,7.64,1773.0,20FT,108.71,Normal,Carrier_A,9.0,46833.0
SHP04507B,Bengaluru,Colombo,Air,Chemicals,4507.0,1.33,4938.0,40FT,75.67,Normal,Carrier_D,9.0,116837.0
SHP04508D,Delhi,London,Sea,Textiles,4508.0,7.61,1399.0,AIR_CARGO,83.14,Off_Peak,Carrier_C,3.0,34168.0
SHP04509B,Bengaluru,New York,Sea,Automotive Parts,4509.0,4.6,3760.0,40FT_HC,95.84,Normal,Carrier_C,6.0,48313.0
SHP04510H,Hyderabad,London,Road,Textiles,4510.0,9.56,8151.0,20FT,97.09,Normal,Carrier_D,16.0,114779.0
SHP04511B,Bengaluru,Shanghai,Sea,Chemicals,4511.0,3.88,11900.0,40FT,78.45,Normal,Carrier_E,24.0,70755.0
SHP04512D,Delhi,Los Angeles,Sea,Electronics,4512.0,8.27,3430.0,40FT,91.3,Normal,Carrier_D,8.0,52887.0
SHP04513M,Mumbai,Los Angeles,Sea,Machinery,4513.0,11.3,5943.0,20FT,95.79,Normal,Carrier_E,15.0,68703.0
SHP04514H,Hyderabad,Rotterdam,Sea,Furniture,4514.0,9.83,5653.0,LCL,91.92,Normal,Carrier_D,13.0,57950.0
SHP04515C,Chennai,Hamburg,Sea,Pharmaceuticals,4515.0,0.5,2618.0,LCL,103.02,Peak,Carrier_B,7.0,60034.0
SHP04516C,Chennai,Los Angeles,Sea,Automotive Parts,4516.0,2.51,7516.0,AIR_CARGO,105.85,Off_Peak,Carrier_D,16.0,85117.0
SHP04517P,Pune,Jebel Ali,Sea,Furniture,4517.0,17.86,8834.0,40FT,93.41,Normal,Carrier_B,18.0,80480.0
SHP04518C,Chennai,Dubai,Road,General Merchandise,4518.0,0.5,2193.0,AIR_CARGO,92.03,Normal,Carrier_E,6.0,48004.0
SHP04519C,Chennai,New York,Sea,General Merchandise,4519.0,9.53,9207.0,20FT,103.21,Normal,Carrier_D,17.0,93843.0
SHP04520K,Kolkata,Shanghai,Sea,Electronics,4520.0,11.53,8552.0,AIR_CARGO,97.21,Normal,Carrier_E,15.0,72022.0
SHP04521C,Chennai,Singapore,Road,Textiles,4521.0,8.3,2769.0,40FT,109.82,Normal,Carrier_C,7.0,65699.0
SHP04522D,Delhi,Los Angeles,Sea,Textiles,4522.0,0.5,7963.0,LCL,94.25,Peak,Carrier_A,15.0,69843.0
SHP04523A,Mumbai,Singapore,Road,Chemicals,4523.0,3.07,5027.0,LCL,97.97,Off_Peak,Carrier_E,12.0,67935.0
SHP04524C,Chennai,Los Angeles,Sea,Electronics,4524.0,13.98,8333.0,20FT,80.15,Peak,Carrier_B,17.0,70913.0
SHP04525B,Bengaluru,Jebel Ali,Air,Chemicals,4525.0,24.72,6205.0,40FT_HC,108.44,Normal,Carrier_A,13.0,437107.0
SHP04526A,Mumbai,Singapore,Sea,Chemicals,4526.0,9.95,1054.0,AIR_CARGO,91.89,Normal,Carrier_D,6.0,34699.0
SHP04527C,Chennai,Hamburg,Air,General Merchandise,4527.0,2.9,9550.0,20FT,103.76,Normal,Carrier_B,17.0,288551.0
SHP04528A,Mumbai,New York,Road,Chemicals,4528.0,2.89,6889.0,LCL,92.18,Peak,Carrier_A,18.0,96690.0
SHP04529M,Mumbai,Dubai,Sea,Furniture,4529.0,1.97,8835.0,40FT,75.04,Normal,Carrier_A,14.0,54232.0
SHP04530D,Delhi,Jebel Ali,Sea,Pharmaceuticals,4530.0,15.76,1950.0,40FT,91.02,Normal,Carrier_E,8.0,49848.0
SHP04531D,Delhi,Hamburg,Sea,Chemicals,4531.0,13.18,8795.0,40FT_HC,80.9,Normal,Carrier_D,18.0,74939.0
SHP04532P,Pune,Dubai,Sea,General Merchandise,4532.0,13.79,5257.0,40FT_HC,90.94,Normal,Carrier_D,11.0,73430.0
SHP04533A,Mumbai,Hamburg,Sea,Pharmaceuticals,4533.0,6.08,9692.0,LCL,87.85,Peak,Carrier_D,17.0,83406.0
SHP04534P,Pune,Hamburg,Sea,Textiles,4534.0,4.95,7390.0,40FT_HC,83.1,Normal,Carrier_E,14.0,62066.0
SHP04535H,Hyderabad,Hamburg,Sea,Automotive Parts,4535.0,0.5,4581.0,40FT_HC,79.95,Normal,Carrier_E,10.0,40213.0
SHP04536K,Kolkata,Rotterdam,Sea,Machinery,4536.0,8.23,2822.0,40FT,104.14,Off_Peak,Carrier_D,8.0,47230.0
SHP04537B,Bengaluru,Dubai,Sea,Chemicals,4537.0,3.33,9883.0,AIR_CARGO,105.19,Normal,Carrier_A,23.0,98475.0
SHP04538A,Mumbai,Hamburg,Sea,Furniture,4538.0,7.27,6942.0,40FT,85.6,Normal,Carrier_D,15.0,58396.0
SHP04539D,Delhi,Colombo,Sea,Pharmaceuticals,4539.0,1.0,11856.0,40FT,94.81,Normal,Carrier_E,24.0,90103.0
SHP04540P,Pune,Colombo,Sea,Automotive Parts,4540.0,3.31,4795.0,LCL,93.56,Off_Peak,Carrier_D,11.0,49458.0
SHP04541M,Mumbai,Los Angeles,Sea,General Merchandise,4541.0,13.36,8386.0,LCL,89.21,Off_Peak,Carrier_E,17.0,64140.0
SHP04542C,Chennai,New York,Sea,Automotive Parts,4542.0,5.83,7662.0,AIR_CARGO,86.11,Normal,Carrier_D,16.0,63106.0
SHP04543D,Delhi,Singapore,Sea,Machinery,4543.0,12.41,7832.0,20FT,82.44,Off_Peak,Carrier_A,16.0,60035.0
SHP04544M,Mumbai,Los Angeles,Sea,Furniture,4544.0,9.04,8975.0,40FT_HC,109.92,Normal,Carrier_A,20.0,102216.0
SHP04545C,Chennai,Rotterdam,Sea,Automotive Parts,4545.0,3.5,2100.0,40FT_HC,108.33,Off_Peak,Carrier_E,4.0,51740.0
SHP04546K,Kolkata,Colombo,Air,Furniture,4546.0,13.12,6821.0,40FT,91.69,Normal,Carrier_E,13.0,258887.0
SHP04547D,Delhi,Dubai,Sea,Pharmaceuticals,4547.0,1.65,6355.0,40FT,103.85,Off_Peak,Carrier_B,14.0,73412.0
SHP04548P,Pune,New York,Sea,Automotive Parts,4548.0,29.16,4439.0,AIR_CARGO,94.93,Off_Peak,Carrier_C,8.0,53661.0
SHP04549D,Delhi,New York,Air,Furniture,4549.0,0.5,5516.0,40FT_HC,78.42,Peak,Carrier_B,12.0,144867.0
SHP04550A,Mumbai,Singapore,Air,Automotive Parts,4550.0,24.87,6466.0,40FT,107.9,Off_Peak,Carrier_E,13.0,290700.0
SHP04551A,Mumbai,Dubai,Road,Automotive Parts,4551.0,5.88,4191.0,40FT,83.77,Normal,Carrier_E,11.0,49461.0
SHP04552M,Mumbai,Shanghai,Sea,Electronics,4552.0,14.9,3871.0,LCL,103.27,Normal,Carrier_D,12.0,62946.0
SHP04553P,Pune,Singapore,Sea,Chemicals,4553.0,1.04,8990.0,20FT,96.1,Normal,Carrier_B,17.0,79622.0
SHP04554H,Hyderabad,New York,Road,General Merchandise,4554.0,12.04,1270.0,AIR_CARGO,102.62,Normal,Carrier_C,6.0,59667.0
SHP04555A,Mumbai,Rotterdam,Sea,Machinery,4555.0,11.37,4099.0,20FT,93.85,Off_Peak,Carrier_B,10.0,52254.0
SHP04556B,Bengaluru,Jebel Ali,Sea,General Merchandise,4556.0,9.61,8018.0,20FT,103.1,Normal,Carrier_A,16.0,78494.0
SHP04557K,Kolkata,Jebel Ali,Air,Electronics,4557.0,14.09,2901.0,AIR_CARGO,76.31,Normal,Carrier_A,7.0,123068.0
SHP04558B,Bengaluru,Colombo,Air,Electronics,4558.0,12.53,7081.0,40FT_HC,76.63,Peak,Carrier_B,17.0,186453.0
SHP04559D,Delhi,New York,Road,Pharmaceuticals,4559.0,1.14,3975.0,40FT,110.85,Normal,Carrier_B,9.0,81538.0
SHP04560B,Bengaluru,Rotterdam,Sea,Electronics,4560.0,8.85,10198.0,AIR_CARGO,104.99,Normal,Carrier_E,23.0,154828.0
SHP04561C,Chennai,Singapore,Air,Chemicals,4561.0,2.68,4525.0,40FT,108.14,Normal,Carrier_D,10.0,195638.0
SHP04562K,Kolkata,Rotterdam,Sea,Electronics,4562.0,2.4,3139.0,LCL,93.26,Normal,Carrier_A,5.0,40792.0
SHP04563B,Bengaluru,London,Road,Automotive Parts,4563.0,0.5,6596.0,20FT,93.39,Normal,Carrier_C,14.0,79304.0
SHP04564C,Chennai,Singapore,Sea,General Merchandise,4564.0,10.49,2060.0,LCL,96.36,Normal,Carrier_D,3.0,49104.0
SHP04565M,Mumbai,Hamburg,Sea,Textiles,4565.0,4.5,9671.0,20FT,84.75,Peak,Carrier_B,19.0,77569.0
SHP04566B,Bengaluru,Singapore,Road,Machinery,4566.0,2.49,8320.0,40FT_HC,104.34,Normal,Carrier_A,16.0,118246.0
SHP04567K,Kolkata,Colombo,Sea,Electronics,4567.0,5.03,9361.0,AIR_CARGO,108.18,Normal,Carrier_B,23.0,100333.0
SHP04568C,Chennai,Jebel Ali,Sea,General Merchandise,4568.0,2.1,5087.0,40FT_HC,111.29,Peak,Carrier_A,14.0,86639.0
SHP04569B,Bengaluru,Singapore,Sea,Pharmaceuticals,4569.0,8.28,10103.0,20FT,95.68,Off_Peak,Carrier_C,21.0,74490.0
SHP04570M,Mumbai,Hamburg,Road,Electronics,4570.0,14.2,6176.0,LCL,91.58,Normal,Carrier_D,16.0,88176.0
SHP04571B,Bengaluru,London,Sea,Chemicals,4571.0,14.64,1589.0,20FT,108.24,Normal,Carrier_C,4.0,60159.0
SHP04572C,Chennai,Rotterdam,Sea,Electronics,4572.0,11.93,3076.0,40FT_HC,105.11,Normal,Carrier_C,5.0,153155.0
SHP04573B,Bengaluru,Dubai,Sea,Electronics,4573.0,1.29,8677.0,40FT_HC,109.69,Normal,Carrier_D,19.0,101101.0
SHP04574K,Kolkata,Jebel Ali,Air,Furniture,4574.0,1.43,10809.0,LCL,101.23,Normal,Carrier_D,22.0,342389.0
SHP04575D,Delhi,Rotterdam,Sea,Furniture,4575.0,3.34,1595.0,LCL,110.33,Normal,Carrier_C,3.0,143437.0
SHP04576P,Pune,London,Sea,Electronics,4576.0,9.73,10438.0,40FT_HC,78.56,Normal,Carrier_B,19.0,74324.0
SHP04577P,Pune,Dubai,Sea,Pharmaceuticals,4577.0,4.05,9689.0,20FT,102.18,Normal,Carrier_D,21.0,93232.0
SHP04578C,Chennai,New York,Sea,Furniture,4578.0,10.16,4600.0,20FT,78.55,Normal,Carrier_C,7.0,36074.0
SHP04579C,Chennai,Los Angeles,Sea,Electronics,4579.0,7.32,8427.0,AIR_CARGO,104.96,Off_Peak,Carrier_C,18.0,99791.0
SHP04580C,Chennai,Colombo,Sea,Machinery,4580.0,8.79,2650.0,40FT_HC,100.14,Off_Peak,Carrier_C,6.0,52794.0
SHP04581C,Chennai,Rotterdam,Sea,General Merchandise,4581.0,9.15,9854.0,AIR_CARGO,75.64,Normal,Carrier_B,21.0,82149.0
SHP04582B,Bengaluru,Shanghai,Sea,Furniture,4582.0,8.15,8059.0,40FT_HC,98.97,Peak,Carrier_E,19.0,93719.0
SHP04583K,Kolkata,Dubai,Air,Furniture,4583.0,10.11,5547.0,AIR_CARGO,80.85,Normal,Carrier_E,10.0,175918.0
SHP04584P,Pune,New York,Air,Chemicals,4584.0,1.53,10442.0,40FT,80.7,Normal,Carrier_D,19.0,216747.0
